"Mmin","Mmax",RrupMin(km),RrupMax(km),Per(s),"Nrecs4Avg","Larger.GMRotI50","SdevLargerGM50","Larger.GMRot_AR","SdevLargerGMAR","Larger.RotD50","SdevLargerD50","Larger.RotD100","SdevLargerD100"
3,4,0,200,3.8,743,1.16396696574108,0.118159597191219,1.17617600686879,0.148966506425456,1.13870087997805,0.0942356099157425,0.913903944066672,0.0792023744556123
3,4,0,200,4,686,1.16136540744414,0.121483066029344,1.1714631306306,0.152698079520794,1.13552371067431,0.0977636412822092,0.912398524792394,0.0810385882802384
3,4,0,200,4.2,637,1.16378062675962,0.121208193877976,1.17015603685781,0.15281665263366,1.13632809702482,0.0956072945569993,0.913002587796683,0.0811236897588247
3,4,0,200,4.4,588,1.16789028821082,0.119853855720246,1.17554521656724,0.157604019657549,1.14041806251815,0.0953793170997688,0.914807058124685,0.0819191308058316
3,4,0,200,4.6,553,1.16802616208849,0.121056428401375,1.17845510854058,0.162900428000443,1.13941368480514,0.0951739278385492,0.916627312328674,0.0821440342050545
3,4,0,200,4.8,520,1.16884990351755,0.119908604877561,1.18177909429725,0.163959546054289,1.13965922532551,0.0963971762538296,0.916859698045362,0.0819285004649856
3,4,0,200,5,517,1.16799759142526,0.119600863512139,1.17511397232961,0.142985422333091,1.13808903125841,0.0964798650530566,0.914746551281458,0.0821180876219262
3,4,0,200,5.5,441,1.16232888979752,0.118866895801934,1.17433580112999,0.142458137067715,1.13575876263535,0.0967481339734269,0.919001399560627,0.077011773511277
3,4,0,200,6,420,1.15825278380652,0.117679958190233,1.17362794149008,0.145218860767171,1.13463969243243,0.0963065558152637,0.91611939339777,0.0780649699457243
3,4,0,200,6.5,387,1.15344270352012,0.111643223736461,1.16666410007219,0.143636378346454,1.13358437000424,0.0928316745022176,0.915734032894037,0.0801942826145668
3,4,0,200,7,338,1.15292636720035,0.112114396525495,1.1695329806957,0.145074582957162,1.13229154576902,0.0925405819399736,0.919893278358403,0.0758071930237255
3,4,0,200,7.5,297,1.15205007817108,0.111495251979435,1.16438410047081,0.151090463315687,1.12794905867568,0.0916304293895056,0.921635827832244,0.0738330951913178
3,4,0,200,8,295,1.15755683293055,0.109348990557049,1.16820469264356,0.151011769864442,1.13227815567098,0.0923968656491579,0.924058386957553,0.0740748931436234
3,4,0,200,8.5,253,1.16186317613802,0.117293851227462,1.17286951915406,0.157032425991702,1.13303974278667,0.0948201016426075,0.920484257956131,0.077713418028312
3,4,0,200,9,212,1.1614734073176,0.114674372459943,1.17315932453103,0.158858775458426,1.1369506609475,0.0954948787503169,0.926237671403899,0.0707428249465272
3,4,0,200,9.5,210,1.16329758062253,0.116308912573438,1.17398254963158,0.162202570209036,1.13930187778572,0.0933936745399065,0.927541383109952,0.070952852817119
3,4,0,200,10,209,1.15829553921641,0.122215909500698,1.17340816240656,0.163423642780015,1.13659746860105,0.0950363365882099,0.922460181386055,0.0754393524090719
3,4,0,200,11,170,1.15880715493725,0.123490160488568,1.16704058041817,0.12439361654561,1.13915458018519,0.098526210583672,0.917909813130723,0.0776171100184878
3,4,0,200,12,131,1.16064845795544,0.117512099532693,1.16626348061481,0.125583611880969,1.13778863371651,0.0961880063887575,0.920992673623779,0.0770057642066374
3,4,0,200,13,129,1.16176741910834,0.113601812497175,1.16725035053784,0.127759697446967,1.13656178820711,0.0944384678679362,0.920928274571895,0.0790183540578183
3,4,0,200,14,98,1.17237820691,0.118284127433009,1.17209625108572,0.130660899087945,1.13514143324129,0.0941541727860716,0.917081940813786,0.0765330244957543
3,4,0,200,15,94,1.16772314182414,0.115030188641263,1.16736218470824,0.125691423675737,1.1313554155,0.0922570531725898,0.915096901181909,0.0750612407748977
3,4,0,200,20,54,1.15603482860166,0.108213788458494,1.14410055837203,0.0991368815946539,1.12707400312502,0.0839667998632324,0.911650976495732,0.083236974183779
